cloudlet_id,mote_id,arrival_time_iso,epoch,temperature_C,humidity_percent,light_lux,voltage_V,cloudlet_length_MI,file_size_bytes,output_size_bytes,cores_required,priority
848,36,2004-03-02T23:13:06,1078269186,24.87,38.58,165.95,2.874,1159,710,443,2,3
849,17,2004-04-04T23:52:20,1081122740,21.41,42.24,47.52,2.742,1085,229,164,1,2
850,18,2004-03-08T09:00:06,1078736406,23.66,31.77,201.13,2.863,1050,397,382,1,3
851,52,2004-03-20T12:15:32,1079784932,26.36,46.95,378.09,2.712,1421,295,124,4,2
852,23,2004-03-25T14:09:56,1080223796,24.22,32.97,78.61,2.714,1018,1058,309,1,2
853,34,2004-03-20T08:45:24,1079772324,21.72,51.68,13.78,2.767,1216,735,138,2,2
854,8,2004-03-11T04:36:25,1078979785,27.83,36.4,220.07,2.715,1213,700,428,2,2
855,13,2004-02-29T21:21:13,1078089673,21.87,41.16,340.29,2.721,1225,1086,402,2,2
856,23,2004-03-12T19:25:04,1079119504,22.28,50.99,197.11,2.731,1309,1063,415,2,2
857,54,2004-03-16T08:09:49,1079424589,21.51,52.63,767.87,2.77,1604,985,262,4,2
858,20,2004-03-11T14:02:21,1079013741,18.32,52.08,230.2,2.638,1263,922,382,2,1
859,22,2004-03-22T03:48:16,1079927296,17.99,48.16,355.01,2.703,1260,749,497,2,2
860,47,2004-03-14T19:04:12,1079291052,20.34,31.96,465.0,2.66,1119,846,504,2,2
861,52,2004-04-03T02:09:16,1080958156,18.96,44.62,318.96,2.752,1208,925,499,2,2
862,23,2004-03-08T18:18:43,1078769923,21.17,42.91,90.17,2.702,1112,1079,232,1,2
863,41,2004-03-05T07:43:57,1078472637,24.48,39.95,47.87,2.656,1113,218,544,1,2
864,35,2004-03-13T11:08:48,1079176128,20.77,45.89,131.37,2.816,1169,808,259,2,3
865,3,2004-03-07T02:41:43,1078627303,22.66,34.66,195.91,2.795,1071,1106,438,1,2
866,34,2004-02-29T01:36:33,1078018593,20.48,44.58,281.96,2.795,1219,520,389,2,2
867,33,2004-04-04T19:51:55,1081108315,29.64,41.4,572.09,2.805,1500,954,137,4,3
868,46,2004-03-04T20:32:30,1078432350,26.52,39.51,415.39,2.747,1331,353,177,2,2
869,17,2004-03-12T17:41:27,1079113287,21.26,31.6,411.36,2.754,1105,505,184,1,2
870,45,2004-04-02T19:33:58,1080934438,22.82,31.28,107.69,2.686,979,538,259,1,2
871,19,2004-04-01T13:01:13,1080824473,17.98,61.11,347.93,2.808,1450,791,150,4,3
872,30,2004-03-04T21:09:13,1078434553,21.36,46.38,358.84,2.714,1302,1124,475,2,2
873,23,2004-03-30T01:21:57,1080609717,20.2,66.75,702.67,2.655,1757,1092,405,4,2
874,15,2004-03-14T17:57:22,1079287042,24.23,67.34,301.15,2.735,1645,687,268,4,2
875,14,2004-03-30T10:18:34,1080641914,19.21,59.76,721.61,2.672,1641,1042,476,4,2
876,2,2004-03-06T22:56:49,1078613809,26.97,29.62,237.41,2.775,1102,531,107,1,2
877,39,2004-03-29T18:29:31,1080584971,21.8,61.93,334.4,2.762,1532,375,184,4,2
878,49,2004-03-06T09:47:33,1078566453,19.39,43.48,549.47,2.77,1315,868,118,2,2
879,18,2004-03-08T22:59:55,1078786795,22.1,41.67,275.12,2.587,1205,237,538,2,1
880,6,2004-03-18T10:35:48,1079606148,24.21,39.95,254.32,2.561,1211,802,223,2,1
881,32,2004-03-24T17:31:09,1080149469,23.56,40.79,97.85,2.717,1132,246,433,2,2
882,21,2004-04-01T15:44:29,1080834269,22.47,49.79,999.38,2.717,1696,280,299,4,2
883,40,2004-03-07T01:56:08,1078624568,24.63,72.6,229.99,2.807,1697,545,181,4,3
884,28,2004-03-04T13:48:00,1078408080,24.45,25.33,408.41,2.652,1073,266,498,1,2
885,27,2004-03-10T05:49:35,1078897775,24.46,68.32,119.59,2.624,1574,730,428,4,1
886,2,2004-03-26T12:41:34,1080304894,21.17,63.11,302.04,2.642,1521,891,201,4,1
887,33,2004-03-21T23:37:18,1079912238,21.15,42.87,599.06,2.615,1366,501,501,2,1
888,16,2004-03-29T12:24:54,1080563094,21.38,39.03,360.52,2.662,1193,746,513,2,2
889,39,2004-03-11T15:33:34,1079019214,20.52,28.84,262.68,2.607,974,915,198,1,1
890,22,2004-03-23T06:53:24,1080024804,22.32,34.1,260.27,2.708,1088,998,476,1,2
891,43,2004-03-08T13:29:56,1078752596,21.98,37.71,297.0,2.703,1154,960,296,2,2
892,47,2004-04-02T06:34:53,1080887693,26.97,43.76,835.04,2.646,1613,665,443,4,1
893,13,2004-03-16T18:07:06,1079460426,20.49,44.65,121.32,2.622,1140,274,292,2,1
894,2,2004-03-02T15:43:46,1078242226,19.04,54.13,58.7,2.611,1222,520,314,2,1
895,14,2004-03-30T06:45:57,1080629157,23.94,52.82,147.64,2.51,1345,249,469,2,1
896,38,2004-03-02T18:55:59,1078253759,22.21,47.86,910.32,2.645,1617,958,543,4,1
897,41,2004-02-28T01:55:49,1077933349,19.94,44.48,247.58,2.663,1190,229,235,2,2
898,28,2004-04-01T02:32:17,1080786737,24.35,58.72,373.62,2.539,1555,466,252,4,1
899,7,2004-03-02T16:12:17,1078243937,21.16,55.07,488.37,2.812,1494,1037,526,4,3
900,18,2004-03-30T22:30:53,1080685853,26.57,50.34,233.75,2.774,1403,616,161,2,2
901,41,2004-03-05T08:50:22,1078476622,19.15,40.13,148.16,2.686,1059,604,408,1,2
902,36,2004-03-08T00:52:02,1078707122,20.26,58.27,227.78,2.536,1393,399,338,2,1
903,41,2004-03-28T18:53:39,1080500019,22.38,55.02,103.44,2.79,1325,317,226,2,2
904,36,2004-03-27T09:35:52,1080380152,26.07,42.05,187.89,2.664,1246,696,352,2,2
905,44,2004-03-14T18:55:33,1079290533,19.86,21.99,118.23,2.574,786,338,306,1,1
906,4,2004-04-03T13:10:56,1080997856,23.13,46.14,652.69,2.6,1481,860,182,4,1
907,30,2004-03-21T08:44:07,1079858647,18.51,36.69,237.15,2.658,1039,706,251,1,2
908,24,2004-03-14T15:50:38,1079279438,24.75,53.61,338.97,2.624,1469,855,166,4,1
909,20,2004-03-01T21:41:15,1078177275,20.04,47.59,152.32,2.648,1191,361,213,2,1
910,46,2004-03-04T08:43:09,1078389789,23.86,24.93,284.26,2.542,993,519,328,1,1
911,31,2004-02-28T19:33:10,1077996790,24.01,48.54,118.52,2.814,1268,341,469,2,3
912,24,2004-03-07T04:34:49,1078634089,16.55,65.58,270.14,2.777,1450,1144,252,4,2
913,7,2004-03-01T22:24:50,1078179890,22.63,43.17,575.04,2.639,1388,969,193,2,1
914,26,2004-03-17T16:52:32,1079542352,20.48,44.9,341.72,2.769,1254,768,548,2,2
915,13,2004-03-14T00:08:36,1079222916,23.5,40.88,94.39,2.662,1130,504,408,2,2
916,54,2004-03-27T12:01:32,1080388892,19.38,45.86,251.25,2.702,1201,319,536,2,2
917,8,2004-03-28T06:49:39,1080456579,20.26,63.48,422.63,2.604,1569,567,475,4,1
918,5,2004-03-17T00:23:37,1079483017,25.6,57.67,17.92,2.742,1386,837,204,2,2
919,44,2004-03-13T15:24:00,1079191440,25.36,38.09,123.95,2.765,1141,344,377,2,2
920,13,2004-03-17T01:08:32,1079485712,19.02,44.13,173.17,2.718,1129,353,167,2,2
921,29,2004-03-20T11:16:11,1079781371,27.39,44.91,665.09,2.658,1554,734,501,4,2
922,20,2004-03-06T12:36:39,1078576599,14.25,49.94,95.47,2.541,1082,667,393,1,1
923,14,2004-03-25T20:42:09,1080247329,22.64,50.16,68.95,2.769,1240,470,271,2,2
924,32,2004-04-02T05:24:21,1080883461,18.15,43.85,157.23,2.684,1099,303,295,1,2
925,50,2004-03-20T09:43:16,1079775796,23.11,30.06,25.99,2.638,926,737,354,1,1
926,27,2004-04-04T11:21:37,1081077697,21.22,43.62,160.83,2.65,1159,437,308,2,2
927,25,2004-03-30T03:34:36,1080617676,18.95,40.65,155.7,2.722,1067,241,350,1,2
928,52,2004-03-06T06:41:01,1078555261,19.79,34.23,625.84,2.602,1222,896,432,2,1
929,4,2004-03-28T05:55:54,1080453354,19.64,54.46,130.72,2.734,1275,770,326,2,2
930,21,2004-03-26T06:14:02,1080281642,22.23,45.23,729.43,2.68,1488,760,507,4,2
931,18,2004-04-04T22:18:50,1081117130,24.92,32.61,242.73,2.643,1109,704,342,1,1
932,39,2004-04-01T04:58:26,1080795506,27.88,68.76,126.59,2.636,1652,496,539,4,1
933,15,2004-03-06T15:46:54,1078588014,21.49,50.0,29.47,2.728,1194,1038,361,2,2
934,53,2004-03-06T20:46:14,1078605974,22.9,54.5,77.14,2.502,1314,561,528,2,1
935,38,2004-03-04T18:34:30,1078425270,25.56,57.58,232.07,2.649,1491,323,166,4,1
936,48,2004-03-25T14:53:18,1080226398,20.65,39.77,335.48,2.752,1177,881,172,2,2
937,52,2004-03-06T17:16:37,1078593397,19.65,51.52,721.63,2.692,1527,571,208,4,2
938,24,2004-03-18T23:32:31,1079652751,27.85,21.84,22.47,2.797,896,313,121,1,2
939,8,2004-03-11T09:57:27,1078999047,21.46,56.55,589.02,2.711,1572,447,563,4,2
940,28,2004-03-17T21:05:07,1079557507,22.65,44.18,577.46,2.647,1405,964,391,2,1
941,21,2004-03-10T21:40:55,1078954855,17.19,51.32,78.62,2.681,1153,697,511,2,2
942,16,2004-03-09T13:24:19,1078838659,20.43,44.16,19.15,2.712,1081,283,153,1,2
943,54,2004-03-25T06:24:24,1080195864,27.66,66.81,230.59,2.635,1671,318,301,4,1
944,16,2004-03-14T02:43:14,1079232194,23.39,59.69,209.81,2.749,1468,675,501,4,2
945,35,2004-03-13T14:57:35,1079189855,21.91,13.67,113.75,2.845,700,374,116,1,3
946,17,2004-03-15T08:18:10,1079338690,26.18,51.63,521.49,2.607,1559,449,191,4,1
947,9,2004-03-28T05:03:22,1080450202,17.06,41.62,305.9,2.75,1118,641,482,2,2
948,35,2004-03-27T02:43:40,1080355420,20.76,52.11,394.59,2.638,1394,656,184,2,1
949,52,2004-03-21T13:46:07,1079876767,28.82,51.94,180.7,2.645,1446,519,234,4,1
950,29,2004-03-21T02:45:05,1079837105,21.85,36.08,291.99,2.67,1124,890,421,2,2
951,39,2004-03-17T12:53:16,1079527996,21.83,43.61,130.86,2.652,1156,778,265,2,2
952,18,2004-03-09T18:00:18,1078855218,25.54,32.77,467.2,2.751,1236,784,256,2,2
953,12,2004-03-23T22:24:20,1080080660,25.75,62.83,30.67,2.704,1473,314,488,4,2
954,19,2004-03-16T16:48:17,1079455697,18.1,48.93,511.22,2.685,1351,275,479,2,2
955,48,2004-03-12T10:09:31,1079086171,23.28,50.19,33.61,2.728,1235,988,255,2,2
956,22,2004-03-11T13:27:24,1079011644,27.27,48.65,100.94,2.733,1326,658,227,2,2
957,49,2004-03-26T13:45:57,1080308757,20.07,32.28,784.47,2.698,1278,1043,376,2,2
958,52,2004-03-24T18:48:32,1080154112,20.88,52.59,195.4,2.78,1304,300,380,2,2
959,15,2004-03-11T02:52:52,1078973572,22.09,66.42,228.15,2.708,1552,557,314,4,2
960,1,2004-03-24T23:38:51,1080171531,24.08,26.33,304.42,2.869,1029,1026,155,1,3
961,2,2004-03-12T20:53:45,1079124825,17.72,45.96,15.12,2.627,1051,783,454,1,1
962,8,2004-03-31T22:29:01,1080772141,12.66,54.12,340.69,2.58,1235,780,170,2,1
963,22,2004-02-28T14:22:25,1077978145,22.65,36.02,420.93,2.715,1204,260,344,2,2
964,25,2004-03-23T05:42:37,1080020557,25.5,53.79,283.81,2.773,1459,736,201,4,2
965,2,2004-02-29T01:31:05,1078018265,21.06,45.54,258.56,2.673,1234,427,349,2,2
966,51,2004-03-13T14:24:26,1079187866,20.17,36.45,356.95,2.634,1129,624,344,2,1
967,9,2004-03-11T09:50:00,1078998600,21.5,14.89,25.74,2.7,666,846,490,1,2
968,9,2004-03-23T13:01:13,1080046873,26.79,43.81,10.7,2.68,1198,1071,220,2,2
969,13,2004-03-27T22:40:56,1080427256,20.01,44.12,338.78,2.685,1231,908,115,2,2
970,6,2004-04-01T15:15:58,1080832558,23.71,60.77,89.33,2.638,1430,523,337,4,1
971,30,2004-03-13T03:41:09,1079149269,18.54,49.07,184.88,2.659,1199,477,351,2,2
972,15,2004-04-03T00:18:54,1080951534,18.68,38.64,557.12,2.777,1232,252,186,2,2
973,51,2004-03-25T10:24:29,1080210269,24.54,26.14,401.32,2.802,1084,310,267,1,3
974,53,2004-04-04T04:09:14,1081051754,26.9,55.49,597.59,2.687,1669,1119,581,4,2
975,15,2004-03-15T13:05:51,1079355951,24.67,46.41,383.63,2.613,1381,1007,537,2,1
976,50,2004-03-25T09:37:00,1080207420,15.84,40.27,429.72,2.62,1136,989,349,2,1
977,7,2004-03-30T21:49:04,1080683344,20.74,38.51,477.64,2.599,1231,280,347,2,1
978,11,2004-03-24T09:00:09,1080118809,22.72,59.92,144.6,2.772,1425,757,203,4,2
979,40,2004-03-05T19:29:39,1078514979,22.18,61.7,67.16,2.714,1403,695,143,2,2
980,38,2004-03-25T16:55:28,1080233728,16.24,37.48,356.23,2.684,1065,608,492,1,2
981,40,2004-03-25T11:27:03,1080214023,18.11,17.42,519.9,2.771,883,784,168,1,2
982,2,2004-03-09T13:53:52,1078840432,19.59,42.44,125.15,2.733,1091,222,484,1,2
983,51,2004-03-28T17:54:42,1080496482,21.8,47.71,415.55,2.505,1359,1131,552,2,1
984,48,2004-03-17T03:23:58,1079493838,16.2,45.87,286.46,2.642,1155,575,300,2,1
985,39,2004-03-21T18:13:02,1079892782,23.8,26.11,166.82,2.697,951,982,238,1,2
986,10,2004-03-16T15:25:50,1079450750,21.72,63.4,120.92,2.842,1446,454,161,4,3
987,44,2004-03-09T14:52:39,1078843959,18.87,22.67,281.88,2.832,858,674,330,1,3
988,17,2004-03-06T08:33:25,1078562005,22.58,36.01,7.17,2.524,995,577,350,1,1
989,7,2004-03-03T12:13:13,1078315993,17.68,32.74,1107.85,2.598,1399,958,224,2,1
990,54,2004-03-08T10:25:31,1078741531,21.84,32.1,198.53,2.712,1018,786,177,1,2
991,40,2004-04-05T06:16:54,1081145814,16.6,18.81,564.07,2.75,896,254,457,1,2
992,39,2004-02-28T18:47:41,1077994061,17.04,45.73,287.47,2.647,1170,793,345,2,1
993,4,2004-03-29T20:28:07,1080592087,20.64,61.97,226.75,2.741,1456,636,500,4,2
994,35,2004-03-18T21:58:04,1079647084,19.85,43.02,360.13,2.647,1222,998,528,2,1
995,51,2004-03-26T08:38:37,1080290317,23.15,32.91,656.88,2.653,1285,266,242,2,2
996,47,2004-03-12T19:51:22,1079121082,21.94,61.92,350.04,2.611,1543,317,149,4,1
997,36,2004-03-23T01:13:27,1080004407,28.3,55.07,66.44,2.591,1425,364,377,4,1
998,31,2004-03-14T03:11:46,1079233906,21.2,34.87,463.57,2.66,1179,962,151,2,2
999,25,2004-03-21T19:33:26,1079897606,12.1,48.87,344.97,2.79,1148,1038,471,2,2
